package_path,package_display_name,package_revision,archive_url,archive_size,archive_checksum
platforms;android-Baklava,Android SDK Platform Baklava-ext19,1,https://maven.myket.ir/android-sdk/platform-36.0-Baklava-ext19_r01.zip,66332697,7842268e95c0538a9d59ab813f39a5ee69bdbb86
platforms;android-36,Android SDK Platform 36-ext19,1,https://maven.myket.ir/android-sdk/platform-36-ext19_r01.zip,66057671,52e240c229cf2ad561ee262ebdfff266e180c585
platforms;android-36,Android SDK Platform 36-ext18,1,https://maven.myket.ir/android-sdk/platform-36-ext18_r01.zip,66044874,33a7af9f531f6ce67b3ec357f619e69aa0a95c8a
platforms;android-35,Android SDK Platform 35-ext15,1,https://maven.myket.ir/android-sdk/platform-35-ext15_r01.zip,64492044,ce757091f933b7ac646bf197ce8957cc73b95614
platforms;android-36,Android SDK Platform 36,2,https://maven.myket.ir/android-sdk/platform-36_r02.zip,65878410,2c1a80dd4d9f7d0e6dd336ec603d9b5c55a6f576
platforms;android-35,Android SDK Platform 35-ext14,1,https://maven.myket.ir/android-sdk/platform-35-ext14_r01.zip,64330898,c0e5b5511562fc8b8a61b3b3f17f6ffa811e4971
platforms;android-35,Android SDK Platform 35,2,https://maven.myket.ir/android-sdk/platform-35_r02.zip,64273788,0bb560a90a7a2cbd0dd8348224d518b638fe7949
platforms;android-34,Android SDK Platform 34-ext12,1,https://maven.myket.ir/android-sdk/platform-34-ext12_r01.zip,63559957,ba80ccbcc29b29f25ac926a08c0b2777f0bce842
platforms;android-34,Android SDK Platform 34-ext11,1,https://maven.myket.ir/android-sdk/platform-34-ext11_r01.zip,63446827,dfb498e3d0d97769aef5e1eb9ddff5b001e65829
platforms;android-34,Android SDK Platform 34-ext10,1,https://maven.myket.ir/android-sdk/platform-34-ext10_r01.zip,63393972,068496419fb4f4987374fdb2989d4f13acc62377
platforms;android-34,Android SDK Platform 34-ext8,1,https://maven.myket.ir/android-sdk/platform-34-ext8_r01.zip,63201407,71877402d579127b19158f9f170f05bcd805f686
platforms;android-34,Android SDK Platform 34,3,https://maven.myket.ir/android-sdk/platform-34-ext7_r03.zip,63180081,1f2e9478d6a7601425ceaa553311dc43191f103d
platforms;android-34,Android SDK Platform 34,2,https://maven.myket.ir/android-sdk/platform-34-ext7_r02.zip,63180079,f09b07da8aea238a81b71d6fedb815e13aa13e58
platforms;android-UpsideDownCake,Android SDK Platform UpsideDownCake,4,https://maven.myket.ir/android-sdk/platform-UpsideDownCake_r04.zip,63483782,a0fe6b17b8ea26c72f4a1feb0234aab6b20fd4be
platforms;android-33,Android SDK Platform 33-ext5,1,https://maven.myket.ir/android-sdk/platform-33-ext5_r01.zip,67581187,a6499e158fdd7140e3e466314b273016281fefcc
platforms;android-33,Android SDK Platform 33-ext4,1,https://maven.myket.ir/android-sdk/platform-33-ext4_r01.zip,67564453,422f50033523c5f934f38df520699080b59bbc7e
platforms;android-33,Android SDK Platform 33,3,https://maven.myket.ir/android-sdk/platform-33-ext3_r03.zip,67334237,394bc86d8d3452aa4d419b67743025a6fb2cd9d0
platforms;android-32,Android SDK Platform 32,1,https://maven.myket.ir/android-sdk/platform-32_r01.zip,66108299,afae86ed55d29733d50996ffed832f2d1bd75b9a
platforms;android-31,Android SDK Platform 31,1,https://maven.myket.ir/android-sdk/platform-31_r01.zip,56475526,ca5bcaa565cb37e9d287051d6dd0e49a5426ec29
platforms;android-30,Android SDK Platform 30,3,https://maven.myket.ir/android-sdk/platform-30_r03.zip,52328361,e7c6280901dcfa511af098d67dd88c4dfcbc6ea2
platforms;android-29,Android SDK Platform 29,5,https://maven.myket.ir/android-sdk/platform-29_r05.zip,78293913,9d8a7e0ffa5168dbca6c60355b9129c6c7572aff
platforms;android-28,Android SDK Platform 28,6,https://maven.myket.ir/android-sdk/platform-28_r06.zip,75565084,9a4e52b1d55bd2e24216b150aafae2503d3efba6
platforms;android-27,Android SDK Platform 27,3,https://maven.myket.ir/android-sdk/platform-27_r03.zip,65635348,35f747e7e70b2d16e0e4246876be28d15ea1c353
platforms;android-26,Android SDK Platform 26,2,https://maven.myket.ir/android-sdk/platform-26_r02.zip,63623734,e4ae5d7aa557a3c827135838ee400da8443ac4ef
platforms;android-25,Android SDK Platform 25,3,https://maven.myket.ir/android-sdk/platform-25_r03.zip,85424763,00c2c5765e8988504be10a1eb66ed71fcdbd7fe8
platforms;android-24,Android SDK Platform 24,2,https://maven.myket.ir/android-sdk/platform-24_r02.zip,82648154,8912da3d4bfe7a9f28f0e5ce92d3a8dc96342aee
platforms;android-23,Android SDK Platform 23,3,https://maven.myket.ir/android-sdk/platform-23_r03.zip,70433421,027fede3de6aa1649115bbd0bffff30ccd51c9a0
platforms;android-22,Android SDK Platform 22,2,https://maven.myket.ir/android-sdk/android-22_r02.zip,66852371,5d1bd10fea962b216a0dece1247070164760a9fc
platforms;android-21,Android SDK Platform 21,2,https://maven.myket.ir/android-sdk/android-21_r02.zip,65897960,53536556059bb29ae82f414fd2e14bc335a4eb4c
platforms;android-20,Android SDK Platform 20,2,https://maven.myket.ir/android-sdk/android-20_r02.zip,63567784,a9251f8a3f313ab05834a07a963000927637e01d
platforms;android-19,Android SDK Platform 19,4,https://maven.myket.ir/android-sdk/android-19_r04.zip,63871092,2ff20d89e68f2f5390981342e009db5a2d456aaa
platforms;android-18,Android SDK Platform 18,3,https://maven.myket.ir/android-sdk/android-18_r03.zip,57771739,e6b09b3505754cbbeb4a5622008b907262ee91cb
platforms;android-17,Android SDK Platform 17,3,https://maven.myket.ir/android-sdk/android-17_r03.zip,57030216,dbe14101c06e6cdb34e300393e64e64f8c92168a
platforms;android-16,Android SDK Platform 16,5,https://maven.myket.ir/android-sdk/android-16_r05.zip,48128695,12a5ce6235a76bc30f62c26bda1b680e336abd07
platforms;android-15,Android SDK Platform 15,5,https://maven.myket.ir/android-sdk/android-15_r05.zip,44533475,69ab4c443b37184b2883af1fd38cc20cbeffd0f3
platforms;android-14,Android SDK Platform 14,4,https://maven.myket.ir/android-sdk/android-14_r04.zip,46038082,d4f1d8fbca25225b5f0e7a0adf0d39c3d6e60b3c
platforms;android-13,Android SDK Platform 13,1,https://maven.myket.ir/android-sdk/android-3.2_r01.zip,108426536,6189a500a8c44ae73a439604363de93591163cd9
platforms;android-12,Android SDK Platform 12,3,https://maven.myket.ir/android-sdk/android-3.1_r03.zip,106472351,4a50a6679cd95bb68bb5fc032e754cd7c5e2b1bf
platforms;android-11,Android SDK Platform 11,2,https://maven.myket.ir/android-sdk/android-3.0_r02.zip,104513908,2c7d4bd13f276e76f6bbd87315fe27aba351dd37
platforms;android-10,Android SDK Platform 10,2,https://maven.myket.ir/android-sdk/android-2.3.3_r02.zip,85470907,887e37783ec32f541ea33c2c649dda648e8e6fb3
platforms;android-9,Android SDK Platform 9,2,https://maven.myket.ir/android-sdk/android-2.3.1_r02.zip,78732563,209f8a7a8b2cb093fce858b8b55fed3ba5206773
platforms;android-8,Android SDK Platform 8,3,https://maven.myket.ir/android-sdk/android-2.2_r03.zip,74652366,231262c63eefdff8fd0386e9ccfefeb27a8f9202
platforms;android-7,Android SDK Platform 7,3,https://maven.myket.ir/android-sdk/android-2.1_r03.zip,70142829,5ce51b023ac19f8738500b1007a1da5de2349a1e
platforms;android-6,Android SDK Platform 6,1,https://maven.myket.ir/android-sdk/android-2.0.1_r01-linux.zip,79192618,ce2c971dce352aa28af06bda92a070116aa5ae1a
platforms;android-6,Android SDK Platform 6,1,https://maven.myket.ir/android-sdk/android-2.0.1_r01-macosx.zip,79035527,c3096f80d75a6fc8cb38ef8a18aec920e53d42c0
platforms;android-6,Android SDK Platform 6,1,https://maven.myket.ir/android-sdk/android-2.0.1_r01-windows.zip,80385601,255781ebe4509d9707d0e77edda2815e2bc216e6
platforms;android-5,Android SDK Platform 5,1,https://maven.myket.ir/android-sdk/android-2.0_r01-linux.zip,75095268,be9be6a99ca32875c96ec7f91160ca9fce7e3c7d
platforms;android-5,Android SDK Platform 5,1,https://maven.myket.ir/android-sdk/android-2.0_r01-macosx.zip,74956356,2a866d0870dbba18e0503cd41e5fae988a21b314
platforms;android-5,Android SDK Platform 5,1,https://maven.myket.ir/android-sdk/android-2.0_r01-windows.zip,76288040,aeb623217ff88b87216d6eb7dbc846ed53f68f57
platforms;android-4,Android SDK Platform 4,3,https://maven.myket.ir/android-sdk/android-1.6_r03-linux.zip,63454485,483ed088e45bbdf3444baaf9250c8b02e5383cb0
platforms;android-4,Android SDK Platform 4,3,https://maven.myket.ir/android-sdk/android-1.6_r03-macosx.zip,62418496,bdafad44f5df9f127979bdb21a1fdd87ee3cd625
platforms;android-4,Android SDK Platform 4,3,https://maven.myket.ir/android-sdk/android-1.6_r03-windows.zip,64654625,ce0b5e4ffaf12ca4fd07c2da71a8a1ab4a03dc22
platforms;android-3,Android SDK Platform 3,4,https://maven.myket.ir/android-sdk/android-1.5_r04-linux.zip,53348669,5c134b7df5f4b8bd5b61ba93bdaebada8fa3468c
platforms;android-3,Android SDK Platform 3,4,https://maven.myket.ir/android-sdk/android-1.5_r04-macosx.zip,52440607,d3a67c2369afa48b6c3c7624de5031c262018d1e
platforms;android-3,Android SDK Platform 3,4,https://maven.myket.ir/android-sdk/android-1.5_r04-windows.zip,54624370,5bb106d2e40d481edd337b0833093843e15fe49a
platforms;android-2,Android SDK Platform 2,1,https://maven.myket.ir/android-sdk/android-1.1_r1-linux.zip,45476658,c054d25c9b4c6251fa49c2f9c54336998679d3fe
platforms;android-2,Android SDK Platform 2,1,https://maven.myket.ir/android-sdk/android-1.1_r1-macosx.zip,45584305,e21dbcff45b7356657449ebb3c7e941be2bb5ebe
platforms;android-2,Android SDK Platform 2,1,https://maven.myket.ir/android-sdk/android-1.1_r1-windows.zip,46828615,a4060f29ed39fc929c302836d488998c53c3002e
sources;android-36,Sources for Android 36,1,https://maven.myket.ir/android-sdk/source-36_r01.zip,51654722,cbd2cf0e67abf996c4ad6cf6955c3a781d75852a
sources;android-35,Sources for Android 35,1,https://maven.myket.ir/android-sdk/source-35_r01.zip,48616636,c2770115a5f5ad787c8b298b93687a27eebb85b9
sources;android-34,Sources for Android 34,2,https://maven.myket.ir/android-sdk/sources-34_r01.zip,45502712,0d2dcece3bbfc032f98986ce7f665b6b97d26bbf
sources;android-33,Sources for Android 33,1,https://maven.myket.ir/android-sdk/sources-33_r01.zip,49205616,dd9819363bb213e378bb9d84b4c5fe8d8091c219
sources;android-32,Sources for Android 32,1,https://maven.myket.ir/android-sdk/sources-32_r01.zip,46933291,d7195c6de611b99d7ec3565eabe2fd21268b7f98
sources;android-31,Sources for Android 31,1,https://maven.myket.ir/android-sdk/sources-31_r01.zip,46383726,2934d1b2975a8bf9fff112bd45a04f6d90db743e
sources;android-30,Sources for Android 30,1,https://maven.myket.ir/android-sdk/sources-30_r01.zip,43263073,e4c000fb3afb32380609ddcad91f5d6495eeccb1
sources;android-29,Sources for Android 29,1,https://maven.myket.ir/android-sdk/sources-29_r01.zip,39477018,d0ad249e152b3a8fe3cb7c4a329453a048be29e4
sources;android-28,Sources for Android 28,1,https://maven.myket.ir/android-sdk/sources-28_r01.zip,42552241,5610e0c24235ee3fa343c899ddd551be30315255
sources;android-27,Sources for Android 27,1,https://maven.myket.ir/android-sdk/sources-27_r01.zip,36997618,7b714670561d08f54751af42aca929867b806596
sources;android-26,Sources for Android 26,1,https://maven.myket.ir/android-sdk/sources-26_r01.zip,35138547,2af701ee3223d580409288540b1d06932fd8f9b9
sources;android-25,Sources for Android 25,1,https://maven.myket.ir/android-sdk/sources-25_r01.zip,30822685,bbc72efd1a9bad87cc507e308f0d29aad438c52c
sources;android-24,Sources for Android 24,1,https://maven.myket.ir/android-sdk/sources-24_r01.zip,30270410,6b96115830a83d654479f32ce4b724ca9011148b
sources;android-23,Sources for Android 23,1,https://maven.myket.ir/android-sdk/sources-23_r01.zip,31771965,b0f15da2762b42f543c5e364c2b15b198cc99cc2
sources;android-22,Sources for Android 22,1,https://maven.myket.ir/android-sdk/sources-22_r01.zip,28861236,98320e13976d11597a4a730a8d203ac9a03ed5a6
sources;android-21,Sources for Android 21,1,https://maven.myket.ir/android-sdk/sources-21_r01.zip,28274751,137a5044915d32bea297a8c1552684802bbc2e25
sources;android-20,Sources for Android 20,1,https://maven.myket.ir/android-sdk/sources-20_r01.zip,23367603,8da3e40f2625f9f7ef38b7e403f49f67226c0d76
sources;android-19,Sources for Android 19,2,https://maven.myket.ir/android-sdk/sources-19_r02.zip,21819439,433a1d043ef77561571250e94cb7a0ef24a202e7
sources;android-18,Sources for Android 18,1,https://maven.myket.ir/android-sdk/sources-18_r01.zip,20226735,8b49fdf7433f4881a2bfb559b5dd05d8ec65fb78
sources;android-17,Sources for Android 17,1,https://maven.myket.ir/android-sdk/sources-17_r01.zip,18976816,6f1f18cd2d2b1852d7f6892df9cee3823349d43a
sources;android-16,Sources for Android 16,2,https://maven.myket.ir/android-sdk/sources-16_r02.zip,17876720,0f83c14ed333c45d962279ab5d6bc98a0269ef84
sources;android-15,Sources for Android 15,2,https://maven.myket.ir/android-sdk/sources-15_r02.zip,16468746,e5992a5747c9590783fbbdd700337bf0c9f6b1fa
sources;android-14,Sources for Android 14,1,https://maven.myket.ir/android-sdk/sources-14_r01.zip,16152383,eaf4ed7dcac46e68516a1b4aa5b0d9e5a39a7555
ndk;30.0.14904198,NDK (Side by side) 30.0.14904198,30.0.14904198,https://maven.myket.ir/android-sdk/android-ndk-r30-beta1-linux.zip,713550176,26b746e5a1e7ac3371f2a862a2f52a7c0740aa8a
ndk;30.0.14904198,NDK (Side by side) 30.0.14904198,30.0.14904198,https://maven.myket.ir/android-sdk/android-ndk-r30-beta1-darwin.zip,946331314,61f0ae7b4b6fdb732a642560b19e7fd5680fb257
ndk;30.0.14904198,NDK (Side by side) 30.0.14904198,30.0.14904198,https://maven.myket.ir/android-sdk/android-ndk-r30-beta1-windows.zip,714361038,ec410335aac74d182b369a62c18079187b191149
ndk;29.0.14206865,NDK (Side by side) 29.0.14206865,29.0.14206865,https://maven.myket.ir/android-sdk/android-ndk-r29-linux.zip,783549481,87e2bb7e9be5d6a1c6cdf5ec40dd4e0c6d07c30b
ndk;29.0.14206865,NDK (Side by side) 29.0.14206865,29.0.14206865,https://maven.myket.ir/android-sdk/android-ndk-r29-darwin.zip,1049519838,03d29fbb57e3c05a7d53597dd011d856c1456a4f
ndk;29.0.14206865,NDK (Side by side) 29.0.14206865,29.0.14206865,https://maven.myket.ir/android-sdk/android-ndk-r29-windows.zip,833850862,ab3bb30fbb9e6903666d60c55d11e78b04e07472
ndk;29.0.14033849,NDK (Side by side) 29.0.14033849,29.0.14033849,https://maven.myket.ir/android-sdk/android-ndk-r29-beta4-linux.zip,783674133,ecba553458e222a7c9b24945a3690e80a4730104
ndk;29.0.14033849,NDK (Side by side) 29.0.14033849,29.0.14033849,https://maven.myket.ir/android-sdk/android-ndk-r29-beta4-darwin.zip,1049644109,7e9dce149b885efa43760830edd52f347d2e954c
ndk;29.0.14033849,NDK (Side by side) 29.0.14033849,29.0.14033849,https://maven.myket.ir/android-sdk/android-ndk-r29-beta4-windows.zip,833962952,c99b0f02915cd47ba1b64f4ab3f0daf02281a9c7
ndk;29.0.13846066,NDK (Side by side) 29.0.13846066,29.0.13846066,https://maven.myket.ir/android-sdk/android-ndk-r29-beta3-linux.zip,784944032,277ccc0f9c56b05dd88e0af39446cd9402b13b0c
ndk;29.0.13846066,NDK (Side by side) 29.0.13846066,29.0.13846066,https://maven.myket.ir/android-sdk/android-ndk-r29-beta3-darwin.zip,1049515449,f1a4894f0ae115827539c0da251e78df565d9abd
ndk;29.0.13846066,NDK (Side by side) 29.0.13846066,29.0.13846066,https://maven.myket.ir/android-sdk/android-ndk-r29-beta3-windows.zip,833874261,51b40aa57d8058d901e70357734651ecc69d705a
ndk;27.3.13750724,NDK (Side by side) 27.3.13750724,27.3.13750724,https://maven.myket.ir/android-sdk/android-ndk-r27d-linux.zip,663956036,22105e410cf29afcf163760cc95522b9fb981121
ndk;27.3.13750724,NDK (Side by side) 27.3.13750724,27.3.13750724,https://maven.myket.ir/android-sdk/android-ndk-r27d-darwin.zip,839006233,2970926d705988f79baa9b04c51b4f7914dd8c56
ndk;27.3.13750724,NDK (Side by side) 27.3.13750724,27.3.13750724,https://maven.myket.ir/android-sdk/android-ndk-r27d-windows.zip,781506724,56607cbccd3642d4a1991f6bb3114a00f884f426
ndk;28.2.13676358,NDK (Side by side) 28.2.13676358,28.2.13676358,https://maven.myket.ir/android-sdk/android-ndk-r28c-linux.zip,722261334,a7b54a5de87fecd125a17d54f73c446199e72a64
ndk;28.2.13676358,NDK (Side by side) 28.2.13676358,28.2.13676358,https://maven.myket.ir/android-sdk/android-ndk-r28c-darwin.zip,952495160,fc20a6bf15a30fb3428c9b60a7308793a362dc6d
ndk;28.2.13676358,NDK (Side by side) 28.2.13676358,28.2.13676358,https://maven.myket.ir/android-sdk/android-ndk-r28c-windows.zip,748118221,086bba43ff2f5eb0e387b15c8278bb4e0d89ba1d
ndk;29.0.13599879,NDK (Side by side) 29.0.13599879,29.0.13599879,https://maven.myket.ir/android-sdk/android-ndk-r29-beta2-linux.zip,773244047,06c29d6764526fb51407d08fcead41247ddd3b70
ndk;29.0.13599879,NDK (Side by side) 29.0.13599879,29.0.13599879,https://maven.myket.ir/android-sdk/android-ndk-r29-beta2-darwin.zip,1027864991,09be4f8fb626a9c93415198ea8e75d8d82f528fa
ndk;29.0.13599879,NDK (Side by side) 29.0.13599879,29.0.13599879,https://maven.myket.ir/android-sdk/android-ndk-r29-beta2-windows.zip,821169899,59b665f7506f1079771393f2c90f3cb29817ecfb
ndk;28.1.13356709,NDK (Side by side) 28.1.13356709,28.1.13356709,https://maven.myket.ir/android-sdk/android-ndk-r28b-linux.zip,722264879,f574d3165405bd59ffc5edaadac02689075a729f
ndk;28.1.13356709,NDK (Side by side) 28.1.13356709,28.1.13356709,https://maven.myket.ir/android-sdk/android-ndk-r28b-darwin.zip,949590256,6dec1444aceeadd46cf5e1438c28bcc521fc6668
ndk;28.1.13356709,NDK (Side by side) 28.1.13356709,28.1.13356709,https://maven.myket.ir/android-sdk/android-ndk-r28b-windows.zip,748117965,c7d82072807fcabbd6ee356476761d8729307185
ndk;29.0.13113456,NDK (Side by side) 29.0.13113456,29.0.13113456,https://maven.myket.ir/android-sdk/android-ndk-r29-beta1-linux.zip,773995428,ec2d8801e42009edf66be853c1bab9ba216378f9
ndk;29.0.13113456,NDK (Side by side) 29.0.13113456,29.0.13113456,https://maven.myket.ir/android-sdk/android-ndk-r29-beta1-darwin.zip,1027792565,485c42ff6a04ef0ec9612420b3226de443f46e7a
ndk;29.0.13113456,NDK (Side by side) 29.0.13113456,29.0.13113456,https://maven.myket.ir/android-sdk/android-ndk-r29-beta1-windows.zip,821548547,90347ffa01dd1833b9ff116865958976fd66c264
ndk;28.0.13004108,NDK (Side by side) 28.0.13004108,28.0.13004108,https://maven.myket.ir/android-sdk/android-ndk-r28-linux.zip,723148067,894f469c5192a116d21f412de27966140a530ebc
ndk;28.0.13004108,NDK (Side by side) 28.0.13004108,28.0.13004108,https://maven.myket.ir/android-sdk/android-ndk-r28-darwin.zip,950413046,da6bbb3d007095658ae61d9d85da8fcc5c0dfb66
ndk;28.0.13004108,NDK (Side by side) 28.0.13004108,28.0.13004108,https://maven.myket.ir/android-sdk/android-ndk-r28-windows.zip,748943210,f79a00c721dc5c15b2bf093d7bb2af96496a42b2
ndk;28.0.12916984,NDK (Side by side) 28.0.12916984,28.0.12916984,https://maven.myket.ir/android-sdk/android-ndk-r28-beta3-linux.zip,723256962,69348e24577122339b3996d2ef1ac4e6f7f5d627
ndk;28.0.12916984,NDK (Side by side) 28.0.12916984,28.0.12916984,https://maven.myket.ir/android-sdk/android-ndk-r28-beta3-darwin.zip,950521645,cd2f13196082923d2568c9e43f08bc1cbd2f1c76
ndk;28.0.12916984,NDK (Side by side) 28.0.12916984,28.0.12916984,https://maven.myket.ir/android-sdk/android-ndk-r28-beta3-windows.zip,749041370,72e641edd8ef24b7b3c4935ac0b0340d87251450
ndk;28.0.12674087,NDK (Side by side) 28.0.12674087,28.0.12674087,https://maven.myket.ir/android-sdk/android-ndk-r28-beta2-linux.zip,721452166,4b901eeb50a76ba521e4eb1e611cb43658b54440
ndk;28.0.12674087,NDK (Side by side) 28.0.12674087,28.0.12674087,https://maven.myket.ir/android-sdk/android-ndk-r28-beta2-darwin.zip,946868930,1b702451e4cae82eb1d5449bc03875b248a47dc6
ndk;28.0.12674087,NDK (Side by side) 28.0.12674087,28.0.12674087,https://maven.myket.ir/android-sdk/android-ndk-r28-beta2-windows.zip,746919470,410a9863a8c2559bd4bb1f29517ea525c41859ab
ndk;27.2.12479018,NDK (Side by side) 27.2.12479018,27.2.12479018,https://maven.myket.ir/android-sdk/android-ndk-r27c-linux.zip,663987688,090e8083a715fdb1a3e402d0763c388abb03fb4e
ndk;27.2.12479018,NDK (Side by side) 27.2.12479018,27.2.12479018,https://maven.myket.ir/android-sdk/android-ndk-r27c-darwin.zip,836128272,0217c10ffbec496bb9fbfbb3c6fc2477c6b77297
ndk;27.2.12479018,NDK (Side by side) 27.2.12479018,27.2.12479018,https://maven.myket.ir/android-sdk/android-ndk-r27c-windows.zip,781511249,ac5f7762764b1f15341094e148ad4f847d050c38
ndk;28.0.12433566,NDK (Side by side) 28.0.12433566,28.0.12433566,https://maven.myket.ir/android-sdk/android-ndk-r28-beta1-linux.zip,626833250,92dd6d941340624c4fc702ebc7e7cbd6faeb703d
ndk;28.0.12433566,NDK (Side by side) 28.0.12433566,28.0.12433566,https://maven.myket.ir/android-sdk/android-ndk-r28-beta1-darwin.zip,810429167,768dde1389e3245ca5a8a8151161b6d1ee60c78d
ndk;28.0.12433566,NDK (Side by side) 28.0.12433566,28.0.12433566,https://maven.myket.ir/android-sdk/android-ndk-r28-beta1-windows.zip,746848976,97328457d44dceae79f1cf488684419e0fec851a
ndk;27.1.12297006,NDK (Side by side) 27.1.12297006,27.1.12297006,https://maven.myket.ir/android-sdk/android-ndk-r27b-linux.zip,663976775,6fc476b2e57d7c01ac0c95817746b927035b9749
ndk;27.1.12297006,NDK (Side by side) 27.1.12297006,27.1.12297006,https://maven.myket.ir/android-sdk/android-ndk-r27b-darwin.zip,836151734,c70c9791b0d258858678f6df31c4319140e2926e
ndk;27.1.12297006,NDK (Side by side) 27.1.12297006,27.1.12297006,https://maven.myket.ir/android-sdk/android-ndk-r27b-windows.zip,781495902,3bb7efc850cd0af7707854b7e0d5c3b6a7153703
ndk;27.0.12077973,NDK (Side by side) 27.0.12077973,27.0.12077973,https://maven.myket.ir/android-sdk/android-ndk-r27-linux.zip,663957918,5e5cd517bdb98d7e0faf2c494a3041291e71bdcc
ndk;27.0.12077973,NDK (Side by side) 27.0.12077973,27.0.12077973,https://maven.myket.ir/android-sdk/android-ndk-r27-darwin.zip,836135405,1a4a8c39c018430ff170657fc1673d895f5e4570
ndk;27.0.12077973,NDK (Side by side) 27.0.12077973,27.0.12077973,https://maven.myket.ir/android-sdk/android-ndk-r27-windows.zip,781482169,0ea2756e6815356831bda3af358cce4cdb6a981e
ndk;27.0.11902837,NDK (Side by side) 27.0.11902837,27.0.11902837,https://maven.myket.ir/android-sdk/android-ndk-r27-beta2-linux.zip,662398163,93103e182405b9d7757231a1d9dad58937a6374b
ndk;27.0.11902837,NDK (Side by side) 27.0.11902837,27.0.11902837,https://maven.myket.ir/android-sdk/android-ndk-r27-beta2-darwin.zip,836162827,48af6bb62dbfff2f68b39cf118494ebd5ba3b8ad
ndk;27.0.11902837,NDK (Side by side) 27.0.11902837,27.0.11902837,https://maven.myket.ir/android-sdk/android-ndk-r27-beta2-windows.zip,781461627,30f4103bc32fd28a5b93bb610db0130cfe9ff125
ndk;27.0.11718014,NDK (Side by side) 27.0.11718014,27.0.11718014,https://maven.myket.ir/android-sdk/android-ndk-r27-beta1-linux.zip,658958615,35a78f7544ccc72d8438d8ea2feb7f252a062abe
ndk;27.0.11718014,NDK (Side by side) 27.0.11718014,27.0.11718014,https://maven.myket.ir/android-sdk/android-ndk-r27-beta1-darwin.zip,841636299,0206d7e1c4255c40acc691fad8bf943f055e627e
ndk;27.0.11718014,NDK (Side by side) 27.0.11718014,27.0.11718014,https://maven.myket.ir/android-sdk/android-ndk-r27-beta1-windows.zip,785017110,147b5b333cc57875e34b88ccd29efbe58963264d
ndk;26.3.11579264,NDK (Side by side) 26.3.11579264,26.3.11579264,https://maven.myket.ir/android-sdk/android-ndk-r26d-linux.zip,668556491,fcdad75a765a46a9cf6560353f480db251d14765
ndk;26.3.11579264,NDK (Side by side) 26.3.11579264,26.3.11579264,https://maven.myket.ir/android-sdk/android-ndk-r26d-darwin.zip,990809031,cebe7af9bdadc67b8f919d549e9ab269831fd2c9
ndk;26.3.11579264,NDK (Side by side) 26.3.11579264,26.3.11579264,https://maven.myket.ir/android-sdk/android-ndk-r26d-windows.zip,665022840,c7ea35ffe916082876611da1a6d5618d15430c29
ndk;23.0.7344513,NDK (Side by side) 23.0.7344513,23.0.7344513,https://maven.myket.ir/android-sdk/android-ndk-r23-beta4-darwin-x86_64.zip,694920487,a8fedcf0dd3b3a340e68684a5a2308154a952039
ndk;23.0.7344513,NDK (Side by side) 23.0.7344513,23.0.7344513,https://maven.myket.ir/android-sdk/android-ndk-r23-beta4-linux-x86_64.zip,724510864,5f44bc1789042358a73c15e0ef732ea729cf47cc
ndk;23.0.7344513,NDK (Side by side) 23.0.7344513,23.0.7344513,https://maven.myket.ir/android-sdk/android-ndk-r23-beta4-windows-x86_64.zip,785615074,4492af1296d07c0c65ce42f10ecac06c3c307b94
ndk;23.0.7272597,NDK (Side by side) 23.0.7272597,23.0.7272597,https://maven.myket.ir/android-sdk/android-ndk-r23-beta3-darwin-x86_64.zip,695243724,3b977f0f8e0fa2d6777fae6b1d37aebfc075ab56
ndk;23.0.7272597,NDK (Side by side) 23.0.7272597,23.0.7272597,https://maven.myket.ir/android-sdk/android-ndk-r23-beta3-linux-x86_64.zip,724828157,2298465ef13dab0c527b9cf6ef892b1ec6461fb4
ndk;23.0.7272597,NDK (Side by side) 23.0.7272597,23.0.7272597,https://maven.myket.ir/android-sdk/android-ndk-r23-beta3-windows-x86_64.zip,785932724,8c10a51f50f4f12ccc839dcb4bd8107133024c2f
ndk;23.0.7196353,NDK (Side by side) 23.0.7196353,23.0.7196353,https://maven.myket.ir/android-sdk/android-ndk-r23-beta2-darwin-x86_64.zip,674507658,454fd0c1e8385896ad465d7cfd653e28fbf3523f
ndk;23.0.7196353,NDK (Side by side) 23.0.7196353,23.0.7196353,https://maven.myket.ir/android-sdk/android-ndk-r23-beta2-linux-x86_64.zip,705747711,290e8c39bb9732ac8784855e1f22342eb488228e
ndk;23.0.7196353,NDK (Side by side) 23.0.7196353,23.0.7196353,https://maven.myket.ir/android-sdk/android-ndk-r23-beta2-windows-x86_64.zip,747953762,00194ae44ce90f2052ab8e42f1a11a0db8d50c2a
ndk;23.0.7123448,NDK (Side by side) 23.0.7123448,23.0.7123448,https://maven.myket.ir/android-sdk/android-ndk-r23-beta1-darwin-x86_64.zip,721278316,708ebbceb719c43a3165503ea82fb107d823ad54
ndk;23.0.7123448,NDK (Side by side) 23.0.7123448,23.0.7123448,https://maven.myket.ir/android-sdk/android-ndk-r23-beta1-linux-x86_64.zip,804392699,1340ed20f27fcb184ea814ae63e0f3cd75890342
ndk;23.0.7123448,NDK (Side by side) 23.0.7123448,23.0.7123448,https://maven.myket.ir/android-sdk/android-ndk-r23-beta1-windows-x86_64.zip,749304589,c056900896129d3dd4eb953a53a8961d9853aa20
